TransID,CustID,TransTotal,TransNumItems,TransDesc
130,394,449.5962265681126,6,DxKsNCLSRVnroWgGHMdeVBadr
133,106,116.3189662117996,4,xRdLbzQkKbTSRBtBtNjCUgHwHaqVvhM
135,11,86.71985671844972,3,OxLuyTxfGkGZGVgiCilMqiQTamVXjgoF
137,254,162.13801121634214,5,NQNvKCurAccTauMkxjPRAKXKVyEC
140,414,290.5582432560102,13,InYIsryfwnlCrMRZbhcEKwtN
142,241,346.22222119951346,7,HHJUxNbdgaGcMNymmDbhYINaLEkyR
144,433,270.7701094861466,13,gHHSMoaetRHiwEeSQOThX
151,151,16.963039927663836,7,dlyPPLMklKxjDmkIFrcOThipPLshUKUtaXjMORlKCvuBdhOz
154,423,408.9496084703916,5,BEiPydGQvrdujYgoeDUfqgqHPtENecfQhXkdcTEWxsWACheeT
156,353,521.6058417604088,14,hiEBGStCyaKRVsXtlNcvhpdGDrOOqBmdGXkRztpai
158,72,50.42408634593711,14,FdUmkjQDCjXSefRzwgGMPGjIPMcmJBxjJBUlNNWMxDpwixh
162,374,87.81168625762909,6,cpYhNOqlzxQiXJcDmVUttwdEYWThv
166,443,572.4017294142192,14,wZdFLDEPtZLrUASTVCDHEKUlFznREDNNTuZjapDaTvzkjI
168,120,570.9495187028052,5,oUiJgNurOswzJqbgkZWzIZo
170,375,431.845787953035,14,SSyvqaIPlmNeNOTetrzx
176,210,83.45601982141672,6,PgfxdmQjTQBwlSvQkhxjwmugntzTCkG
183,15,301.8669266292645,10,bXVZInFpPQvGTeKkPIlzqTPHvFwpgGQHml
186,65,27.730699598870213,10,YoVmLwCSHygdDJYDavqhPSoWLkfzvczk
187,173,55.910621508095005,12,KunmDnCbBwwPnBzEJjLzlPEHOLVWtpMdTnkgkjon
188,150,360.6899418582843,6,itBDFqmDKQiIikdMxRHGEkPmyQycFZL
192,357,389.5540493277965,4,cKptdtnOYFBRtuOvWnVzgIZjwtqkZgIRTruPanEuop
200,71,258.0217988334125,3,HwlzRyrlukmfVkUUgsCehmxWglVFywFlVJRvpJCpiOneFsK
201,90,383.6353996813864,3,oFmOklVMTdiGzYxQdibUqSobq
203,398,502.9251972542316,15,cfxCrsLSnzHdpZGroUzwfMcxhFJnmpXLEL
205,337,254.13379513995645,3,gCVtWzWXLAyKLwlFVhcbbJCwcnCoSqGoVbNYWXFmW
206,155,114.21903298116777,9,adfrTPlkuzrtWnJtpnecsVeANDJQchsBmtXbpOLGXqXHOms
211,69,431.74043539851937,1,zznjLdCVzvCykVTsBMdsKXOgnpIIvPXBABxBhBbBZi
213,67,77.34635385344244,5,GdAlIXPcElVOwrixoDcaafq
220,54,206.6038548566762,5,kQIOalgyLTBrEEtrhOlDb
224,454,102.87970052088853,9,JxYLmTnJQOsDFywlXSBV
225,146,374.44505751383656,6,rAIeGeQugiWuFHfTuEBeESbpEseLXQWhETVZwXgUCugNDc
226,489,441.38385802964035,6,qWcTNSvDBJheMuiMOHBrpzlmcQSdIuWy
230,431,523.5470663538949,9,PkxaaUGzkFvjZdrZMmHeLeqhYRhsWMXDjtRPzrVMjdEahXdMAM
231,246,236.14860913040988,9,XVQpIJALnqZQiGpXzNCEpPFbqNwGZBB
237,258,367.7942357462174,1,XVZDiQiWiukwFKclCdTkHMnywP
248,239,113.07268809526865,5,JhGDQJQLtYlymgDzqwkmhdmv
249,76,227.5731365489614,8,ImtnSwefCuloCNuJtyGEKaNVqCVQW
261,247,193.26523526251,2,IoEKkoujSyjxtAeQmgHodynzZKWrzj
262,392,76.23039940759112,3,GGtUGiuiVLxZhXhMXcVBEtC
264,406,141.53647237977682,8,vNnIJuMLFwDcNGqEGuLIVjayVdXsGMTZOcnTBLjsiwJyLKaQQ
265,105,457.17022799472966,3,YBadciWyVzjeklXuhFCxBocqQdHoyUPnXRdV
267,357,417.19383692812437,15,ayCuMQLbwHcviySheIaqhEsnTusDrXuUEdMT
268,82,359.4086576554932,10,VglUAuhcbszLYbrmSTXDEyOzKOssSOuhp
269,241,307.471929723221,14,pKxajvOVKnfwCqOeueKjIrtSOaOdwPBPtmyMKdNwEgHkZzjyu
272,244,569.3152851571248,10,lkhjIsrDvBYOKCwDYmGOiXSCswOLFZzVrmHCMHuZuAV
276,438,363.1837711168812,11,wVVlMjLibyvFBWtahOcNmrsjuSddXLdtTab
282,254,590.5995761382774,5,rMVBjIRsQMBysWakxAdTDKBmcFcSiyvhOAQQTOu
284,89,506.6100743887514,9,uNJTLjMTzyneAKSbtlxyHiRPamoyoHYpWztxixcsNjwjZGyd
288,441,138.76345241417042,13,AJcyzqVgKwJhKJVYXaoiNGPbFNbwBmNzPPMAaZVZZ
290,317,135.50798877315668,13,mpYpmVubYlxZSnBfsLOrJgNOAzCxGCLlqANcSeglxyWJ
297,254,546.6984189439833,10,vURDnUqTWJSzMJosSGsrLeXALhKyOkaihiNaDDEXo
302,329,394.5762623996689,5,jalqoEbjCGYRcyyFevVFXFFToODDtzjGsxCyeOSAMapmO
305,176,151.6825977090897,13,AgDimrjFawZAjjUIUxoknFVojsoMBjTpzFZYtZhLQsFNpFwIE
307,471,585.3564412836369,12,HOdtwKINGKUjAOLIJEltLAekQWaYacfywyzDztIcxtvy
311,236,62.96372328516812,7,krQzfMGZcPIRfBkcOpzQCCf
319,2,304.7924532004657,9,wnQRQFtCjhZqavAQRqKUCBujAiwgFWPvTaeFefJ
325,233,81.30997187852266,14,ReSRzsbJYhJkbKJvUzUfqdBHoLXuyBkhwCdmVnrWiyFpPlXUQ
327,151,397.66283078610894,14,hRSZvVFJCMEgKxDNtwWEm
328,353,139.4738776124136,10,KFpDvccZMTtIydWAocUtRhptZVaYnDlBYIxmHmdYQTuRPhUJyS
331,487,191.26433074715584,8,qfNWLARuwxdrArXefECteHsgShbyZLePWgam
340,484,152.34250602492847,7,eqezJkTiLEqViomwbDiBMpmjzJLZXdwx
341,355,599.3540769156423,3,BCUEDaQGbSmCAeAWdgRRjVSJFXWLz
342,445,126.86744660137816,12,pBcroaftLtnDPFVxUKkSsFPnrGYsawBF
343,164,492.7049520633847,6,YbkgJlpcxgpABAqcfXZmYuzFTluogbtQXz
346,427,568.1871963347253,15,waVQrXtZyFhWDvFpYdQZBXsCKkXWP
357,237,536.0613169649204,3,PZBhJhAxVMVQSauNwTcuJwlE
358,291,188.70436182769538,6,pLOCbULdaylpNOCGjKJbfYsLktPOfEDJVTkNQe
359,225,474.69920021135283,3,UVIWHTPvQAyWLbfntwFrhdS
360,444,99.51087774926675,14,VhjdyPkbttoCGacPCGZOmkTYji
362,197,566.2649296691324,3,wPzcTDeJLESEkkByrXjGNQFNuIEDSnHoOYZPq
369,91,153.4164390512477,6,DZGBmdPMKZTLuhcfyRVECdzPXcwcCOMLhYmfrbWkPVqIpvMY
371,60,551.4740505795023,3,ZqRHjEjkfUIlFBcZuEHb
373,265,273.04569677430527,1,mbCFXjZkQhekvHLDryzCMzRQEvuBoyFRXpJgpBomap
381,318,322.58561265284965,1,kDmEuslnxUeoPeeANTQcEIoTcxYInDlaYegrrFrWLSXUsEONN
382,84,592.2053564001939,9,lGAsFdTrtNmEYqwTsGPHcJVMCKaBvIJn
385,262,296.53365408671357,4,etHuFGhKPfKpNJWSCOLqmOCvojkBM
386,445,110.72822363615342,14,bAOAKwSFFIqkfYvwvwJoNDRCDsFVYkBPUCROjeIJBXYvxQAOOZ
389,304,259.5434369786522,7,EnwSINWelboWBrxGSfwlXiOJOxLnFZodz
391,23,395.085672590985,8,vcbtyIIJWbUdSyomTpyDwHOt
399,181,63.80197500959691,2,vqbwcnfhIWjpUtdJqEaQWY
402,300,568.9937601433137,6,aDWnEpfAKXdaontqzzhyToiIlVsvApMiMXFwaBOhrburbkhv
410,368,451.0517558638147,8,VAKozGEfUWranxGmShvuGSyIZSLlaT
413,180,306.94123065144055,3,aNSekWUdrzWzzZpKuGoeMRVuUEdUCBIHPVb
414,156,129.4255275836432,5,lSeqqSwAHppSWAgiuIqk
415,137,399.66747294468604,10,QEsfDOJCPSFougbBuKNWRvXpAHzuxYHvkqeAbKzGkJXvaIY
417,228,530.6370916433023,15,ohsGSOJJdylTkfbvwByQyjBfebTxSqWfQu
425,276,50.80980375917239,9,KicPRhRcKcuhZpJYitBpaJLFJAesZLw
427,248,477.71857520785744,11,YjiWZDhEeWypxHrGePZoCkBmBMkqNqd
432,446,431.0185468259335,5,fcYFoexOLRdHErpABhPXGCfI
433,39,397.29088495132186,3,zZctIIqARkbkoCXAaUWVBPmyGnWyVoqsHviSISslX
436,318,103.48813418605907,5,iaedYJVCHpPrFiTwTAeTBkdXyJKAH
438,120,323.32086476011165,12,tAolcpiuUQwwLUAhXYPcUXwECbZsbrXJmKcKAmkE
440,5,437.2061080925392,11,EPznnGzNlzyHgVuTvcyBFoGZmzpEdFhhwnntBDoaAtWIq
442,468,226.39164374381696,3,KdrovDIVDGwSAuUEheiqBvSmrYxZAdEA
443,141,600.1068940620194,8,GCOBmKZNsTAhcFscvwcWVpligMHZQvOEFSfvt
448,252,212.97858185921658,11,eapUFxSENCNUBmlxfIAKLOpcGvgVUjKciXSjBgmvEHEIUu
449,347,549.5023836993769,12,hFMPlnGhMIsdtihKkDexMSAlujpq
451,101,377.07914618404874,7,fzMtDKgiENtsLMOuWgQCfgoK
453,439,469.80248389998957,10,fjqQhZNrNsosGQFlJifTJrOBo
454,13,345.1152745554726,12,VTgcKkuEsKFvzgywOaGwAMxSgChDQaBKuYeGwRyfPnzJJWk
455,465,80.55144119818483,10,uIxYHlhupZZuEgLNeIHUIQoNEGbSLSyKqYcN
458,17,340.0446125009164,4,apzalnsHjwhMSSfYygSBQwjlvL
459,362,171.2681765988832,2,eXdwLHSqyNZRWberQtjxQv
461,411,144.32243590692812,15,GwQeWHsqniVNVkHXSZyNKkIBiGSQdEqFpupsiksxRjS
462,76,76.19816319077611,5,nCWBhllzFBQZLspRdOUXVdpbdaHaUXPrUibiIgsUzmgSIrMr
463,45,59.90651519353911,4,OLQOyDJniybXNSQoaZcUVhLpCW
465,440,504.1687451658852,7,VapOGIzRRprruoAbplrQTwUGXIxodbRZqlqXxUFY
466,108,153.00358556701644,11,eonnVywfdiKrNbpqIOStayJUbKIlyGXX
467,455,493.84482249477213,1,OBnWPAoHyNwOsiXJuJwfLgOtuFkxWVV
472,384,406.6844892776036,10,dLRBptFgOdtQFXarSdzcUgVWbrKntdKF
473,141,331.29380451821953,8,hujpCijrqqjLNaJZnYbeXKSlNwsZvUenudvEguB
478,425,379.19329758214127,10,OUlCsoAUzFheYJCGfXjXtZNCEqOXGaWGDylKorOEPfVpp
479,257,72.63894538803467,1,EhiOfSZAwGbEnWMRBNlbDkdd
480,96,258.1008818230249,13,ZbdvyarsHppfBDgdppljvPWXFUKpdhzzuUlJo
482,344,583.0543261053585,2,bOmCCelbBZZwsPEgjsgXZATsGQaTgHtKjRDJ
502,47,334.18584193472003,1,mmSIbvWtXNJpdBlWtieQSIz
503,388,262.3691537041151,7,VuBnBzjwqVfcMLzuJXwWnXnubKNbPbCZEWJyKOttwtYqr
508,56,237.98412615269467,6,OJlXbIhwlAMzmZlaKlIzUjTTMrQEfRVIpNqEqaEYoTz
514,485,85.5910614995487,1,RaNFQzBMVAOrKUuESbiUic
522,179,581.3997611384475,11,FsiTndzMpOkcGUtEopNAAHtQNvipKVrzgXbBPNtfvIBvDRpF
525,445,173.56090495101893,12,PdmKRTAdSbVYDinRFMsAdltGyOBogMOcXOvmB
526,75,462.8660702650505,1,MIQyIxvXtoQfhgOWNuQCmXkvQDjJdXXyHMEBCbyFveIKY
527,194,45.335272510618005,9,LuzkBZazTajwHIkrfPmzBDIVeCPhz
530,186,391.76749343314077,1,olZeYmCdkJDMVycCgsmkKDLyWzwQsHvMdrpaXVcR
537,256,231.6851631452154,7,RcJVnpGkZvedFvOHTZeoGMfHkmRfPlNmGQvau
538,88,399.83875613070495,4,kzADrcFMWHQiTpksXXhm
541,314,53.87886012673793,3,KfowWKxAQdTXGdYaASodMuIikXUEqCCRwTe
544,412,414.41687217288734,5,KuvXZzrynMiSVacOAVYhwsKADQgKr
551,289,513.2525213671886,12,yldIVEGXpHXPAKVqKpPOraL
553,80,540.6157433959758,1,TSBrmpWstbdjMykDNLcHs
554,149,299.6876971949039,8,hLHEJslJDMVkxdEiWQHTXOydnCeiFtAqnmvnREPMAjMHYemuGh
556,340,344.48896359565157,3,VSbZCAPrfwrKrrrUJWBnmThLBKilyZwcUqyqnRoLHw
558,188,146.0567978964879,3,LIatIgYxJIrksBNdCblY
559,264,367.17285803277866,14,QHxVFGZbuzVdhDzCJrhIDLcZBKDAAVFzR
561,154,98.83952956762526,4,cBmFnSGzREUmGkadqFnDlTuyKKJAoYwxaWrmDjMKzudf
563,470,378.5129181082377,10,IwKhGrvvSZNzwTBHsSJERaa
564,430,167.03180617414833,15,ydjaMyspcouPySJsgqiGibKJQcnQxjHjsKTt
570,292,332.35387644042083,13,tfNaHSqoSJGaAZltaRxAeJsCiRIFuYHAjviIPXZMedgXKn
573,222,483.35974229655767,1,naSWtYyrunuswHHUMExiiaDZFVzhkLAAdoaATNAuB
575,158,63.80757035743506,5,fTQFvqSHvYmGqyBcIGckOlGgf
576,320,50.682504385544235,8,OaCcbnBfljjsnmIkuzFdETBjwIgj
585,271,594.4542410015259,9,uHAvsjkXZCbbySfZxaoTDSqYfDcsTTrlJHFBUeMtkQcgl
586,54,359.2169094204478,7,aPHRfVGOVJBXNUdhQrQzPeUNURKzhUFsYwssNlrfYnJMMbGjr
601,102,583.6097786454709,10,JLpdznzbvHoJaeychLhgYZW
602,158,215.9183194189106,9,VZdeIzCYKUllQhhxTPTeVDMCCvfXOdxmMURJKJgFYFL
604,139,103.90188623987983,10,DXUvSojdqoqjwNsxBnvrMJzuWykDNDwRfvk
607,37,277.33355154995434,12,xTUQacGChPrfoLdJEKJMVYTkrIHzXbiBoRdPVImdBvTZi
609,428,305.2448310769701,12,zBYQDULCDjEWfGVVsQRnap
612,129,145.52916519992812,12,yuaIfBUWGCFHRzEGHVuKcFXvdchZEGsgjuJ
619,305,29.35278819738237,13,YWgBqzhYreEBMPJOncWfSFdr
621,219,32.22172258338151,10,vwSULIasPHujUjYALLWusgXdhioJcDIumiAk
622,64,60.765044469050935,6,qJVzHGYTKQAzQKcOpbEkTPoJMwUFpJcmQUFXkRYFuNomBxUs
629,284,323.0922830359314,12,xiFurMFfDYwnqSUbhZeLmNcfBqhGwNRgSapBzHX
637,288,288.06977089003493,13,LjxwqxrxopSCPXrfZsDzuBoKhbjjmgaExA
639,245,139.3084217000797,15,RSbCsbhevaPFBVvLVLUjNuMma
645,180,37.20061078428972,7,lCheUSZvQKhCMeqTbqtQgZTIWSmmWNjdPDYNWkaeCoOZBB
648,26,63.092270603820715,8,ZOwwCvgICVpxtKEYJDOlOzieDheHVkKsIYMkcuAFYS
657,224,32.90539115235007,5,oMBxkCHIIbuhpFjgplibPcurOdqZmlSWAltJLt
661,77,260.2202097164857,3,HjYkduSGbdKtzDDmHACp
663,410,174.3114179951507,8,bRmGqdAJsfNWidLPgcctZBdirNbCTVlkVttSHxFJqkEEifa
669,86,11.973210162298539,7,yLwJTaxhfvrLGkCDaIXsJJld
672,126,509.29499056445593,15,tKymiXJfnrGDTJGhydPeiRECbvXmZZuDFEKtlxIex
675,488,587.1755261954875,6,ujDzBAZaAHDckjhAlzsVvvO
676,354,288.0822418720733,2,RzityHiQNjgFwHGAkGuXYzAaureLkmSxasvWfCmDexC
677,136,330.1549760526876,11,FmcAOcBJrxpcxccTWVsegjuidycSsVG
680,62,90.88099468032354,6,WLWbRbzscmLtiKMzhykXbEsxZPQRJ
681,325,165.2293334260883,8,KICOZqkbdrwVSiJnSmikwyfokMuXdjCtmc
682,292,85.15387284582438,5,DcEueBfkPTMXFSbonleNYUxmdFzFmzERiwzoYe
685,140,580.9542899619132,2,ENqTmScMfMBZxOfxOQYggU
691,61,28.12897526090803,7,UDUamtnLyqgRJlHTiWVeWxwUeQoXRlSfHFQwG
692,317,356.01052696186514,7,DmVCgyJAfXqZOxfQdJhmYIXfnBc
693,358,440.10137181667085,5,mcKSfqSyNiVApDVPmulsOj
696,227,36.48708995401073,4,rOjfzIObLpGHZIdmaKeExUrQfGeBzOOPJCdDsAvGqUXOPhZ
698,49,207.1885870220013,10,cHKAHdzEGqBccOFioGUveGJBbFt
702,240,61.88273434808774,10,DaxbsvJKwJnbKBYkIZkU
705,257,535.1893990701599,13,nmPmbEXCpHKoaNIpPBQPSrelXYnVuCMM
711,184,220.5387150912743,5,MpZhpgToSXJlqSAiLKiiimRagrfONYaHLPtyiQrRmrG
712,465,178.1502794144874,3,pfQFkCPRgWuyLRzDEuHoCIvJsg
714,248,51.69895078983057,8,HrBpmyBgigwJIAOsGeOXuzRyhZjRJVq
718,11,244.3551539600061,4,BgHxspAMODowSNaKdrjRDOJLWDuFtdKYpQmkIva
720,10,423.4051731893938,10,ZuSIcZrNotHQSePCJEaCUjYPm
729,229,545.0771587974787,14,mjdkhgLKuaWzmBemczsCSZXlqjTNWt
731,79,590.5659125291686,11,gMsShWChmUNhrCtYetdszLYoiYSznWrlqlPJsaMkr
734,459,372.0857744967193,8,fVIyQHIxvmobyTFvaPsxN
736,179,123.89550440938035,6,cUegemhyTKjFuntaWPGLrfdxxjbiIuTreaDVRLeJjBNLFzZFn
740,20,475.1944679619777,2,nFzWywcYXEUdtEglthxGkKXZxRTcVJyoZ
744,432,510.1373931272849,12,GUiinlSGZUPLndCZtQUj
746,224,64.95084530630325,2,yEXGwlJlPmPhBfNHuKpmgVT
750,462,331.7708745077513,2,haOLeATgoyhkTgxqsqKPNKEvYHwKelaMicdjKKzCrlQupSX
751,267,452.02711816070286,9,JLooImoMRkfIVQSqZLHyA
752,65,192.12163712410228,6,DXxILphfpIlWvBCfwfXSzdlKFzCqk
753,296,598.9689081139563,5,nXuqWNIxbcUHkmnsoOomX
759,131,10.030366473240065,13,dtXLMjSEvLEPKbbaCJPPOiYrFGxyEnRsEoNIfZYlDijFfBAwb
761,332,173.20175845497914,4,dNimYMfaFaYUKGzodcjgWUMYndRGVSnxleizlPZfHIUI
762,156,417.8922365697527,2,RgMBKPHNYmkHuBwIAESLTzJTMnLkQdHXA
763,357,373.1084227650564,12,vktErrkTIVzKMhjKAvsmvP
771,205,177.97686980239962,11,JPVUNAFZdmyzcajwGWQbiiYJsPs
778,435,281.8812415400918,10,HXPudSekrUvkoCgTRgPzqLiZkBRCLHQUIiAqTTTrhFlloz
780,498,345.7058651579637,2,YBTKinfuPAUXBNCSUBaFsdYAJOZcNzzWnVHPAjkDwojC
781,361,465.302239642245,5,kNHujUhleCOvRGlhMEezkImOKYrS
782,61,77.20406320633555,4,JXmISiuBMSiccDfAWMpfHdSFgBimawCBMrYpdE
789,202,518.9510485112655,12,jZwOUPnbxQIziEdBMrXhJIOyzwjrpZOoTWxMhdYWUMZAluDU
795,50,259.4557736210735,8,syjkUViVwDwynuwISSJovmxI
796,260,497.62857344168003,13,gCiNDkaOvzsTWGanggYJvLLiVmkvdTzjgsPoMCdZDyjRyx
799,353,343.5061525445615,3,CrksxUfqJTCoqijYZlPKEuVTcxiGJuAqyuVBYBENzcvQCZ
800,131,578.6834370575418,15,EAPCeANjzHlsBzASMWMLeSp
805,202,18.985629879113105,4,VZKEIakoLDwSyamGOvDWQfCWyKjnrWuTsvtzIvvtQ
806,422,413.0868039900786,4,iRxgnAvBsfGxPuZzKeUkgOZXYQeiPsJk
808,437,544.4357694857891,9,zgDphuccGGbxIERbcSrxImNbKwV
809,278,355.7176148958412,11,SvBCimcARXzLqOtsRGpBsGkiojJmyEwL
811,494,203.08482859557566,9,vdjbwaGXahdwtXUArszBwYKhvCijtKZgqnkAzqnfy
812,199,251.22107515171874,8,BFUhthIBCIjaRLcMnCLJCJMPoEOeYMWQCWJzCtjFfU
814,483,157.03802312607667,11,HvkygsEalkCXfvsRKseTvjLfPevraIdkBaXVFFb
831,82,44.71226625072873,5,BqufFQVoKhanSCtslKpLkvCTZMMAzhxLqi
832,499,470.0740025108036,12,kLBLLWaNKoSLWXMJlSQLNVTb
844,369,221.6173166218599,1,HUIYCvhmgVwUNnGRDfOiVcNZEOzDRLkcoPJLUEzUUMUBfSPu
846,183,300.56499058437964,10,bPEEMmVQGrgiMqvPXJbwdGJep
856,17,498.2468320356922,10,wXJexSkeTymmkYYAnlVvOO
858,116,432.80626681239306,11,wIipphLsEnQRLIjKnUdLeThOiodcYWy
859,214,473.85415004317076,5,AShErQwMZnxUoDzWEPfGEwZhVhVBVILwKqYL
861,421,126.93428983052382,5,IjMXOXNjajWFyxzVKuTIuRgDbnPofiPfRfFIqIOivlpWEXFFDi
867,396,215.7367571387314,9,kGsHRZPGArEDdOSRaTBCOdkwI
869,35,316.74252585761934,1,EwTEEbzYBjdiBwOPPQnHWxkydkOFNlWHjLpMuGZBko
870,213,121.56485366228851,1,aAqPhgijcvCngfhrupJfCLTpThXgTxBUYgyaRFMGipdWoYjw
875,419,309.4702860231001,13,BOvKuEDQnWcwqbtRZPVGoHqCbVahNP
878,83,479.9762283277886,12,aeJAhQyltzoFKpqzetAwWEqh
880,40,443.69760006560915,7,ApXnTswgpprfizjoQvXMxAei
881,381,352.9870314461649,2,EKoETyjZjqdeEUQkuqfgapgpMdxCYiBhRSqKw
891,174,147.09363196583158,13,pkaRzijTbbktfJsLSFYHCmmVXPdtFQdGHHOLWOLoPiLE
892,217,465.7401580825994,4,WSLzTiJzWYtDHFCEKAvBCQjvYEZXMTbUrAXDuSu
899,203,226.97579400496386,2,zduBVfperZbpgGSiEKvZxDFdeRfFHhsLJGN
902,494,241.8537087417044,10,zCBPbixbKvohDuYJYOZHizEsGzleURvyKOybhObjc
905,15,57.83608182787888,2,erpLOmrdSCNlTyvXJCszzymCBdEQkXumHgwhaxHuXo
909,452,389.7142657321385,2,IExedkwWPMzLTwlgVUEVncxTCgBWkMgepvtcjmoY
910,68,367.9818973745673,6,USViPnxyDkfhraZAXlFvn
913,26,522.7377679990251,10,KubBYUDiAoOueXnNcVVcMrUpXECknpMCOoGDog
915,316,319.2625821705836,4,UfawzhDFEXKDwZUWbldnHV
925,82,273.34354868415676,9,cqjUzrlzpvNVRyPpDHtGdbIJcokRwRzecalyfaDWqcz
926,130,307.86176938230756,5,DkqAoLJBttVrhRhKEbdjRbVaQzywIgNPbeHoVzeBOsReSSS
928,349,430.2374376042737,1,HHLyYOlLaZCWLRHizedrfmfYosOyTVHZqCgawlt
930,203,590.0971104307941,4,bgJmZnAlwzGLGZKixFXxYasoMDQoYXL
937,482,348.04610099833457,1,PctHhXRCzCQFfNshjNcCynXFSQMkoFfEMphRKfLpJpg
941,64,494.56450985697444,15,fbeJFjtlJcZsbEsIqlxaZtflmeaVutyMeIOZRkiW
945,249,170.53025668566065,8,WxjhwPIBtAYAOdrbZtDmDCoNpEz
946,250,374.68903422176203,1,RSJbIIrAqYmxbIdzTGhNfqLCJDwzqwpSNCpKrbL
949,25,264.46036445426375,9,vTehtDLOFgvyNEMPFhtzbzHFWrrOtdsQVqRUkZlDIStgGJdTEG
950,228,71.0139068001958,14,RJksDNhRZVGmeTXAwPPXHrRU
958,402,164.21964447611285,8,CzCbVdbSORGXYgWsSRlimBjS
959,404,513.4256455196181,15,zWuXaiogeOtInLSiYReUBLpgt
963,259,394.3551650009617,15,byiMDWHWVoHUZeGKcMgccWAZWvWSjUzzmVy
965,43,350.9118548007526,13,qsjWzqIIqvhWqupsFBLKPji
969,119,28.08041041695061,15,cvHXTyyoDNIttvuOhizHkfQmCWBpLvWnocNDuhaLzqcEWwORl
984,103,326.4082833339458,3,VLstGCrMBcbwNczJultfHoCeWpGAQXgIrbNikmNTNfUNQNzVCN
986,369,195.87066593226635,15,snatfqrdCeXgIxpcTVAFoNjVDiGoLwsDinmojJfVHgScA
988,149,134.72991243956034,1,tdamyCXtbfaSWkmQbhMUTzwOybdNjEOnfrSvuLmwulvFf
989,188,31.202373177379414,7,uyrQKaWDwGzQNtFCfDeMmirGYWS
994,80,264.7992089613835,15,HBhlQdiqLStjFTgHbvhfkeoOMQCdKmPb
996,403,81.63906597505186,14,BfIkPWEhxqfLxgvHXXffVhntRPczwmErvyYEumPIUcz
998,305,386.1334513767925,11,qGCelQKSlfkqNOEKehDPdQyWvnhmiThaKnVEOpetMisOYYo
1000,294,470.90482479058807,10,ATyBAbTnigBDDtvlKjnBarVYZTfDRUWIxMVpBjP
